topic,month,comp,n1,n2,units,vocab,jsd,cos,llr,top1,top2
ClimateChange,Jun,C_RC,834,499,tokens,4526,0.0801063,0.901028,10550.1,energi;global;say;carbon;world;emiss;state;us;democrat;trump,one;govern;water;india;world;say;trump;us;;state
ClimateChange,Jun,C_RC,834,499,nouns,3381,0.109842,0.871263,8700.16,country;emission;world;state;energy;carbon;reuters;trump;people;year,people;minister;trump;day;city;government;india;water;world;year
ClimateChange,Jun,C_LC,834,2313,tokens,7122,0.0601862,0.94126,15747.6,energi;global;say;carbon;emiss;democrat;us;trump;world;state,nation;energi;plan;world;say;state;peopl;one;trump;us
ClimateChange,Jun,C_LC,834,2313,nouns,5815,0.0822056,0.947024,13589,people;state;reuters;carbon;change;trump;world;energy;emission;year,carbon;president;state;government;energy;people;world;trump;year;change
ClimateChange,Jun,C_L,834,696,tokens,4923,0.0778791,0.89582,12595.4,energi;global;say;carbon;world;state;trump;democrat;emiss;us,nation;crisi;one;state;debat;democrat;;report;us;trump
ClimateChange,Jun,C_L,834,696,nouns,3716,0.103222,0.898959,10257.6,people;state;year;world;trump;reuters;carbon;energy;change;emission,president;people;new;trump;debate;crisis;state;change;year;world
ClimateChange,Jun,LC_R,2313,335,tokens,6577,0.107411,0.891143,13025.4,nation;energi;say;plan;one;us;state;peopl;world;trump,report;carbon;us;trump;plan;presid;one;';democrat;say
ClimateChange,Jun,LC_R,2313,335,nouns,5236,0.138105,0.94079,10801,president;government;energy;state;people;world;trump;year;change;climate,state;people;day;president;plan;carbon;year;change;trump;climate
ClimateChange,Jun,LC_RC,2313,499,tokens,6764,0.0802746,0.92762,13714.6,nation;peopl;state;energi;us;world;say;plan;one;trump,global;one;us;india;govern;trump;world;state;say;water
ClimateChange,Jun,LC_RC,2313,499,nouns,5444,0.105213,0.95927,11579.8,president;government;energy;state;change;people;year;world;climate;trump,city;day;government;trump;india;change;climate;year;world;water
ClimateChange,Jun,L_R,696,335,tokens,4032,0.105009,0.862084,9609.56,peopl;world;nation;report;democrat;crisi;debat;;trump;one,carbon;democrat;say;one;';said;;trump;plan;presid
ClimateChange,Jun,L_R,696,335,nouns,2876,0.135887,0.87669,7592.59,president;crisis;people;world;trump;new;state;change;year;debate,new;state;trump;president;carbon;plan;day;people;change;year
ClimateChange,Jun,L_RC,696,499,tokens,4425,0.100826,0.854716,12107.8,peopl;world;crisi;nation;debat;one;report;trump;us;democrat,global;india;said;world;one;trump;say;us;water;govern
ClimateChange,Jun,L_RC,696,499,nouns,3220,0.133404,0.866666,9830.75,president;people;new;world;year;state;crisis;trump;debate;change,minister;day;city;trump;year;world;government;india;water;change
ClimateChange,Jun,L_LC,696,2313,tokens,7039,0.0748071,0.911778,16750.1,world;nation;one;report;crisi;debat;democrat;state;trump;us,nation;energi;say;plan;one;world;peopl;trump;state;us
ClimateChange,Jun,L_LC,696,2313,nouns,5689,0.102871,0.918819,14159.5,president;people;new;state;debate;trump;year;change;crisis;world,carbon;president;world;people;energy;change;year;state;government;trump
ClimateChange,Jul,ER_R,98,338,tokens,2483,0.155911,0.808706,4511.49,say;said;ocasio;plan;cortez;'s;us;trump;democrat;global,world;could;temperatur;global;'s;democrat;one;said;';report
ClimateChange,Jul,ER_R,98,338,nouns,1612,0.186673,0.793691,3274.11,child;alexandria;world;new;cortez;energy;trump;year;warming;ocasio,deal;trump;year;world;cortez;green;new;ocasio;people;temperature
ClimateChange,Jul,ER_RC,98,436,tokens,2828,0.216977,0.666586,6962.46,world;say;energi;cortez;ocasio;global;us;trump;plan;democrat,million;us;time;govern;citi;say;water;global;world;report
ClimateChange,Jul,ER_RC,98,436,nouns,1925,0.273944,0.618721,5472.55,alexandria;child;warming;ocasio;world;year;cortez;trump;new;energy,time;carbon;energy;report;world;water;government;year;city;people
ClimateChange,Jul,ER_LC,98,2346,tokens,6378,0.233059,0.687217,9993.81,say;world;cortez;plan;democrat;us;global;said;ocasio;trump,could;state;citi;said;world;heat;record;say;one;temperatur
ClimateChange,Jul,ER_LC,98,2346,nouns,5088,0.278013,0.824167,8244.15,warming;energy;world;new;trump;ocasio;cortez;change;year;climate,energy;heat;record;city;people;climate;change;temperature;world;year
ClimateChange,Jul,ER_L,98,617,tokens,3178,0.201104,0.72272,6840.47,world;ocasio;energi;said;plan;cortez;trump;us;global;democrat,time;report;us;one;peopl;crisi;democrat;state;heat;trump
ClimateChange,Jul,ER_L,98,617,nouns,2234,0.243185,0.760996,5303.44,alexandria;warming;world;energy;new;cortez;ocasio;trump;year;change,time;state;world;change;trump;crisis;heat;new;people;year
ClimateChange,Jul,R_RC,338,436,tokens,3516,0.114875,0.834464,8888.33,nation;green;temperatur;report;could;world;global;one;';democrat,million;time;us;govern;water;say;world;citi;global;report
ClimateChange,Jul,R_RC,338,436,nouns,2404,0.151512,0.798376,6759.36,deal;trump;green;people;temperature;new;world;ocasio;cortez;year,time;carbon;energy;report;people;year;water;world;city;government
ClimateChange,Jul,C_ER,822,98,tokens,3770,0.220653,0.689886,8096.25,million;say;reuter;us;nation;report;state;world;global;record,energi;say;world;global;plan;cortez;democrat;ocasio;us;trump
ClimateChange,Jul,C_ER,822,98,nouns,2727,0.26782,0.759294,6464.63,heat;state;country;new;people;water;reuters;year;world;change,child;warming;energy;trump;ocasio;cortez;world;year;change;new
ClimateChange,Jul,C_R,822,338,tokens,4315,0.110293,0.851812,11086.4,say;nation;report;reuter;record;world;;global;us;state,green;world;temperatur;could;one;global;';report;;democrat
ClimateChange,Jul,C_R,822,338,nouns,3149,0.140121,0.875044,8449.32,heat;state;country;people;new;water;world;change;reuters;year,trump;green;people;new;change;cortez;ocasio;world;year;temperature
ClimateChange,Jul,C_RC,822,436,tokens,4474,0.0801612,0.909824,9602.78,say;million;nation;record;report;reuter;world;global;us;state,million;time;govern;us;global;water;report;say;world;citi
ClimateChange,Jul,C_RC,822,436,nouns,3293,0.10489,0.923015,7667.62,heat;water;change;people;country;state;year;reuters;world;new,time;energy;people;city;water;report;government;world;change;year
ClimateChange,Jul,C_LC,822,2346,tokens,7215,0.0603922,0.939946,15329.4,million;record;nation;say;report;global;reuter;world;us;state,nation;could;state;citi;temperatur;heat;say;world;record;one
ClimateChange,Jul,C_LC,822,2346,nouns,5885,0.0801357,0.962099,13096.3,state;people;new;year;reuters;country;change;world;water;climate,energy;heat;record;city;people;temperature;world;change;climate;year
ClimateChange,Jul,C_L,822,617,tokens,4694,0.0811718,0.890291,11574.6,say;million;global;reuter;state;world;record;nation;us;report,time;crisi;one;state;trump;report;peopl;us;democrat;heat
ClimateChange,Jul,C_L,822,617,nouns,3540,0.105199,0.900527,9124.3,heat;country;state;new;people;water;reuters;year;change;world,time;state;crisis;trump;world;change;new;people;heat;year
ClimateChange,Jul,LC_R,2346,338,tokens,6721,0.11048,0.866236,14069.9,could;state;said;heat;world;record;citi;say;temperatur;one,green;world;global;report;';could;one;temperatur;said;democrat
ClimateChange,Jul,LC_R,2346,338,nouns,5361,0.143278,0.913603,11378.7,energy;heat;record;city;people;change;climate;year;temperature;world,green;people;cortez;ocasio;climate;change;world;new;temperature;year
ClimateChange,Jul,LC_RC,2346,436,tokens,6789,0.0841645,0.916532,12982.6,nation;citi;temperatur;could;state;heat;record;one;world;say,million;time;us;govern;global;water;say;world;report;citi
ClimateChange,Jul,LC_RC,2346,436,nouns,5447,0.111657,0.942934,10948.7,energy;heat;change;climate;record;year;temperature;people;city;world,energy;report;people;government;city;change;water;year;climate;world
ClimateChange,Jul,L_R,617,338,tokens,3806,0.101586,0.850129,8970.13,time;crisi;one;trump;report;heat;us;peopl;democrat;state,green;world;could;temperatur;report;global;one;democrat;';said
ClimateChange,Jul,L_R,617,338,nouns,2672,0.127575,0.864477,6653.51,time;state;world;crisis;people;trump;heat;change;year;new,trump;green;people;cortez;ocasio;world;new;change;temperature;year
ClimateChange,Jul,L_RC,617,436,tokens,4049,0.105967,0.837839,10921.8,time;crisi;one;heat;us;democrat;peopl;trump;state;report,million;time;us;govern;report;world;citi;water;say;global
ClimateChange,Jul,L_RC,617,436,nouns,2885,0.136197,0.849187,8434.25,time;state;world;crisis;trump;year;heat;change;new;people,time;energy;report;people;world;government;city;water;change;year
ClimateChange,Jul,L_LC,617,2346,tokens,6983,0.0822399,0.901836,16028.2,time;crisi;one;peopl;us;heat;trump;state;democrat;report,could;state;citi;said;one;record;temperatur;say;heat;world
ClimateChange,Jul,L_LC,617,2346,nouns,5624,0.108309,0.93452,13261.5,state;world;crisis;new;people;heat;year;trump;change;climate,energy;heat;city;climate;record;change;people;temperature;year;world
ClimateChange,Aug,ER_R,164,426,tokens,2935,0.124381,0.833131,5870.6,one;nation;say;democrat;warm;obama;global;report;would;presid,us;trump;harri;democrat;global;warm;report;';world;princ
ClimateChange,Aug,ER_R,164,426,nouns,1983,0.149194,0.805866,4195.29,news;trump;world;debate;democrat;obama;new;warming;president;year,carbon;harry;new;world;president;people;trump;prince;warming;year
ClimateChange,Aug,ER_RC,164,519,tokens,3233,0.183861,0.700563,9405.46,one;nation;say;'s;would;obama;warm;report;democrat;presid,warm;state;report;land;could;'s;nation;world;fire;say
ClimateChange,Aug,ER_RC,164,519,nouns,2229,0.234817,0.621015,7253.69,news;world;obama;debate;democrat;trump;new;warming;president;year,warming;minister;city;canada;land;world;fire;year;people;report
ClimateChange,Aug,ER_LC,164,2613,tokens,6756,0.186614,0.734579,13151.1,one;nation;report;obama;would;say;presid;warm;global;democrat,nation;state;one;us;say;fire;world;trump;global;report
ClimateChange,Aug,ER_LC,164,2613,nouns,5336,0.227332,0.85144,10777.9,world;debate;obama;climate;year;change;new;democrat;warming;president,report;president;people;amazon;change;fire;world;climate;trump;year
ClimateChange,Aug,ER_L,164,750,tokens,3668,0.154224,0.779012,8704.91,one;said;would;obama;warm;nation;global;presid;democrat;say,global;one;democrat;us;state;nation;amazon;presid;crisi;trump
ClimateChange,Aug,ER_L,164,750,nouns,2650,0.189277,0.802009,6747.93,trump;world;obama;debate;democrat;new;year;warming;president;change,people;new;report;amazon;crisis;world;change;president;year;trump
ClimateChange,Aug,R_RC,426,519,tokens,3872,0.109925,0.823161,10425.1,us;harri;trump;world;democrat;princ;report;warm;global;',warm;fire;state;land;world;could;global;say;nation;report
ClimateChange,Aug,R_RC,426,519,nouns,2692,0.143552,0.777511,7994.83,carbon;president;year;people;world;trump;prince;warming;new;harry,warming;minister;canada;people;city;fire;report;year;world;land
ClimateChange,Aug,C_ER,946,164,tokens,4161,0.180786,0.729681,10878.7,land;say;world;us;nation;state;presid;report;trump;global,one;nation;say;would;obama;democrat;global;report;warm;presid
ClimateChange,Aug,C_ER,946,164,nouns,3021,0.218693,0.772773,8339.39,energy;world;year;president;change;land;trump;report;reuters;emission,trump;world;debate;democrat;obama;new;president;year;change;warming
ClimateChange,Aug,C_R,946,426,tokens,4655,0.104022,0.843724,12779.4,land;say;world;presid;global;state;report;trump;us;nation,us;harri;trump;democrat;world;warm;report;';princ;global
ClimateChange,Aug,C_R,946,426,nouns,3395,0.130046,0.867519,9797.78,state;reuters;emission;land;change;report;trump;year;world;president,harry;world;new;people;president;trump;warming;year;prince;change
ClimateChange,Aug,C_RC,946,519,tokens,4810,0.0723201,0.914542,10293.3,land;state;us;report;trump;global;world;nation;say;presid,warm;state;fire;land;report;global;could;say;world;nation
ClimateChange,Aug,C_RC,946,519,nouns,3556,0.0943681,0.921116,8377.63,state;reuters;land;emission;year;report;trump;president;change;world,minister;city;people;canada;fire;land;world;report;year;change
ClimateChange,Aug,C_LC,946,2613,tokens,7536,0.0545249,0.950171,16192,land;say;world;presid;global;nation;state;us;report;trump,nation;one;state;us;global;fire;world;trump;say;report
ClimateChange,Aug,C_LC,946,2613,nouns,6092,0.0719627,0.969576,13928.9,reuters;land;emission;world;president;year;report;climate;trump;change,report;change;trump;fire;world;amazon;president;year;people;climate
ClimateChange,Aug,C_L,946,750,tokens,5078,0.0744688,0.913914,13191.5,land;trump;global;state;say;nation;presid;us;report;world,democrat;crisi;state;nation;amazon;presid;report;us;world;trump
ClimateChange,Aug,C_L,946,750,nouns,3866,0.095717,0.921162,10474.7,energy;reuters;emission;land;change;report;year;president;world;trump,people;new;world;amazon;year;trump;crisis;president;report;change
ClimateChange,Aug,LC_R,2613,426,tokens,7061,0.103685,0.857291,16138.8,nation;one;state;us;global;say;fire;report;world;trump,us;harri;trump;democrat;princ;world;global;report;warm;'
ClimateChange,Aug,LC_R,2613,426,nouns,5604,0.131537,0.919885,13015.1,report;president;people;climate;change;fire;year;world;trump;amazon,president;people;new;world;prince;trump;warming;climate;change;year
ClimateChange,Aug,LC_RC,2613,519,tokens,7179,0.0780651,0.924527,14475.5,nation;one;state;us;fire;say;global;report;world;trump,warm;state;land;fire;could;world;say;nation;global;report
ClimateChange,Aug,LC_RC,2613,519,nouns,5686,0.0993543,0.951969,11895.4,report;people;president;amazon;climate;change;trump;world;year;fire,city;people;canada;year;fire;change;report;climate;land;world
ClimateChange,Aug,L_R,750,426,tokens,4254,0.103187,0.843581,11553.4,one;democrat;nation;amazon;crisi;state;presid;report;trump;us,us;harri;said;';global;report;democrat;warm;princ;trump
ClimateChange,Aug,L_R,750,426,nouns,3092,0.133058,0.862236,8972.82,people;new;report;amazon;crisis;year;trump;world;president;change,harry;people;president;world;new;trump;prince;warming;year;change
ClimateChange,Aug,L_RC,750,519,tokens,4458,0.096544,0.862478,12340.5,one;democrat;crisi;us;state;report;nation;presid;amazon;trump,elect;warm;state;fire;land;could;say;report;nation;global
ClimateChange,Aug,L_RC,750,519,nouns,3289,0.125455,0.868745,9847.12,people;new;report;crisis;amazon;president;world;change;year;trump,minister;city;canada;people;fire;land;world;report;year;change
ClimateChange,Aug,L_LC,750,2613,tokens,7318,0.0726424,0.923262,17563.1,democrat;state;world;amazon;trump;presid;report;nation;crisi;us,nation;us;state;world;trump;report;one;fire;say;global
ClimateChange,Aug,L_LC,750,2613,nouns,5925,0.0970486,0.950902,15033.8,new;change;year;climate;amazon;report;crisis;world;president;trump,report;president;trump;fire;year;amazon;change;people;world;climate
ClimateChange,Sep,ER_R,319,686,tokens,3614,0.0829198,0.922318,7154.07,peopl;warm;trump;cnn;us;;activist;thunberg;greta;global,activist;greta;peopl;thunberg;world;nation;cnn;say;global;'
ClimateChange,Sep,ER_R,319,686,nouns,2594,0.104728,0.912502,5373.57,president;warming;world;people;cnn;activist;trump;year;greta;thunberg,town;people;greta;trump;activist;cnn;new;world;year;thunberg
ClimateChange,Sep,ER_RC,319,671,tokens,3762,0.142259,0.790317,12322.5,presid;us;warm;peopl;cnn;democrat;greta;activist;thunberg;trump,leader;peopl;one;activist;unit;greta;report;action;un;thunberg
ClimateChange,Sep,ER_RC,319,671,nouns,2717,0.18083,0.758508,9560.54,president;world;trump;cnn;people;warming;activist;thunberg;greta;year,nations;people;activist;un;action;thunberg;united;year;greta;world
ClimateChange,Sep,ER_LC,319,2906,tokens,7133,0.148995,0.803002,18483,peopl;warm;us;activist;trump;cnn;democrat;global;greta;thunberg,thunberg;report;unit;trump;hurrican;us;global;one;peopl;say
ClimateChange,Sep,ER_LC,319,2906,nouns,5737,0.188142,0.841,15078.7,world;people;cnn;warming;trump;greta;activist;year;change;thunberg,new;action;thunberg;hurricane;world;people;united;change;trump;year
ClimateChange,Sep,ER_L,319,887,tokens,4208,0.121739,0.836415,11604.6,peopl;warm;us;said;democrat;greta;activist;thunberg;cnn;trump,presid;thunberg;report;peopl;nation;crisi;hurrican;action;us;trump
ClimateChange,Sep,ER_L,319,887,nouns,3122,0.154094,0.814284,8905.71,president;warming;world;people;cnn;trump;activist;year;thunberg;greta,greta;president;action;thunberg;people;trump;crisis;hurricane;world;year
ClimateChange,Sep,R_RC,686,671,tokens,4453,0.0997332,0.852286,13453.9,town;trump;activist;say;';thunberg;greta;peopl;cnn;democrat,leader;one;unit;thunberg;action;greta;report;peopl;un;activist
ClimateChange,Sep,R_RC,686,671,nouns,3231,0.126049,0.850865,10317.9,town;trump;new;activist;cnn;year;people;thunberg;world;greta,nations;people;united;activist;action;un;thunberg;world;year;greta
ClimateChange,Sep,C_ER,1078,319,tokens,4644,0.152483,0.759948,15466.9,';activist;report;unit;action;hurrican;plan;us;reuter;peopl,presid;peopl;activist;thunberg;trump;warm;us;greta;democrat;cnn
ClimateChange,Sep,C_ER,1078,319,nouns,3497,0.191437,0.721724,11953.7,plan;activist;united;world;action;hurricane;reuters;new;people;year,president;world;trump;people;activist;year;cnn;greta;thunberg;warming
ClimateChange,Sep,C_R,1078,686,tokens,5235,0.108819,0.822437,18481.4,';activist;report;unit;reuter;us;peopl;action;hurrican;plan,town;trump;activist;say;cnn;greta;peopl;thunberg;democrat;'
ClimateChange,Sep,C_R,1078,686,nouns,3955,0.136361,0.806321,14100.3,plan;activist;united;hurricane;world;reuters;new;people;year;action,town;trump;new;activist;cnn;greta;people;world;thunberg;year
ClimateChange,Sep,C_RC,1078,671,tokens,5157,0.0705303,0.907649,12083.8,';activist;report;unit;peopl;us;hurrican;plan;action;reuter,leader;one;peopl;unit;thunberg;activist;un;report;action;greta
ClimateChange,Sep,C_RC,1078,671,nouns,3945,0.0945368,0.890169,10132.5,plan;activist;united;new;hurricane;people;action;year;reuters;world,people;nations;activist;un;action;thunberg;year;world;greta;united
ClimateChange,Sep,C_LC,1078,2906,tokens,7907,0.0541572,0.944043,18104.4,activist;report;unit;peopl;global;reuter;us;hurrican;plan;action,thunberg;say;report;us;trump;one;hurrican;unit;peopl;global
ClimateChange,Sep,C_LC,1078,2906,nouns,6487,0.0722463,0.954774,15478.6,activist;united;new;action;hurricane;reuters;change;year;people;world,new;action;thunberg;united;trump;hurricane;world;year;change;people
ClimateChange,Sep,C_L,1078,887,tokens,5540,0.0789402,0.889418,15911.9,';activist;peopl;unit;report;hurrican;action;plan;reuter;us,one;presid;thunberg;report;peopl;crisi;action;hurrican;us;trump
ClimateChange,Sep,C_L,1078,887,nouns,4303,0.105063,0.87252,13124.9,plan;activist;action;united;people;new;world;hurricane;year;reuters,greta;thunberg;president;action;people;crisis;year;hurricane;trump;world
ClimateChange,Sep,LC_R,2906,686,tokens,7537,0.100594,0.860731,22992.3,thunberg;report;trump;unit;hurrican;peopl;one;say;global;us,trump;activist;say;cnn;democrat;peopl;greta;thunberg;';global
ClimateChange,Sep,LC_R,2906,686,nouns,6052,0.128684,0.896089,18361.4,new;action;thunberg;united;trump;change;people;year;hurricane;world,trump;new;activist;cnn;greta;people;change;world;year;thunberg
ClimateChange,Sep,LC_RC,2906,671,tokens,7449,0.0700503,0.92879,15706.5,action;thunberg;hurrican;one;trump;unit;peopl;report;say;us,leader;one;peopl;activist;unit;un;thunberg;greta;action;report
ClimateChange,Sep,LC_RC,2906,671,nouns,6023,0.0939236,0.941308,13632.4,new;action;thunberg;united;hurricane;year;world;people;change;trump,nations;activist;un;united;greta;action;thunberg;change;year;world
ClimateChange,Sep,L_R,887,686,tokens,4822,0.0886306,0.877491,13839.9,report;crisi;us;hurrican;global;peopl;;nation;trump;action,say;cnn;global;nation;said;';greta;thunberg;democrat;peopl
ClimateChange,Sep,L_R,887,686,nouns,3608,0.116712,0.866615,10785.3,greta;president;thunberg;action;world;crisis;hurricane;year;people;trump,town;trump;people;activist;new;thunberg;year;greta;cnn;world
ClimateChange,Sep,L_RC,887,671,tokens,4897,0.0887457,0.867413,13830.4,one;report;presid;thunberg;action;crisi;peopl;hurrican;us;trump,leader;one;peopl;greta;action;activist;thunberg;unit;un;report
ClimateChange,Sep,L_RC,887,671,nouns,3683,0.11936,0.844563,11461.2,greta;president;thunberg;action;people;trump;crisis;world;hurricane;year,people;nations;activist;world;action;un;thunberg;greta;year;united
ClimateChange,Sep,L_LC,887,2906,tokens,7747,0.067791,0.927192,18804.9,presid;thunberg;report;action;peopl;crisi;us;trump;global;hurrican,thunberg;report;trump;unit;us;hurrican;one;peopl;global;say
ClimateChange,Sep,L_LC,887,2906,nouns,6327,0.0925919,0.939116,16262.7,president;crisis;action;change;hurricane;thunberg;year;world;trump;people,new;action;thunberg;united;hurricane;world;year;people;trump;change
LGBT,all,ER_R,973,2643,tokens,7669,0.0560823,0.947765,17324.7,democrat;christian;women;new;right;school;transgend;presid;trump;lgbtq,say;christian;;transgend;new;sex;lgbtq;school;said;right
LGBT,all,ER_R,973,2643,nouns,6659,0.08024,0.9383306094889026782723817632358986884355545044,15740.6,man;people;lgbt;lgbtq;president;year;child;school;trump;woman,marriage;sex;child;school;man;year;woman;people;lgbt;lgbtq
LGBT,all,ER_RC,973,1940,tokens,6920,0.091638,0.86451,25281.9,peopl;report;women;democrat;trump;transgend;school;new;presid;christian,court;transgend;law;sex;new;pride;commun;peopl;marriag;school
LGBT,all,ER_RC,973,1940,nouns,5810,0.12578,0.8537302369945639624049249505333136767148971558,22357.9,man;lgbtq;people;child;president;woman;lgbt;school;year;trump,school;right;sex;community;pride;lgbt;year;marriage;people;lgbtq
LGBT,all,ER_LC,973,10422,tokens,13984,0.0952928,0.877065,38020.4,;report;school;women;democrat;trump;christian;new;presid;transgend,transgend;say;marriag;';commun;;first;pride;new;sex
LGBT,all,ER_LC,973,10422,nouns,13014,0.133924,0.8635494128939709135295288433553650975227355957,35345.1,man;lgbtq;people;child;year;trump;school;woman;lgbt;president,man;community;pride;gay;right;lgbtq;sex;lgbt;year;people
LGBT,all,ER_L,973,9322,tokens,12928,0.0884188,0.879363,34882.5,said;report;democrat;women;christian;presid;school;trump;transgend;new,state;pride;anti;first;new;'s;news;world;said;trump
LGBT,all,ER_L,973,9322,nouns,12192,0.123409,0.8640497703928137207540771669300738722085952759,31842.7,man;lgbtq;trump;lgbt;school;child;president;year;people;woman,man;gay;right;pride;world;year;people;trump;lgbtq;news
LGBT,all,R_RC,2643,1940,tokens,8768,0.0618257,0.917756,30488.4,peopl;say;christian;;transgend;new;';sex;school;lgbtq,law;pride;school;marriag;;peopl;lgbtq;sex;commun;new
LGBT,all,R_RC,2643,1940,nouns,7575,0.0881429,0.9189048565351215502872150864277500659227371216,27581.6,marriage;man;woman;people;school;sex;lgbtq;lgbt;year;child,school;pride;marriage;community;right;sex;lgbt;lgbtq;year;people
LGBT,all,C_ER,2930,973,tokens,7916,0.0964796,0.854565,31036.8,state;';lgbtq;transgend;court;say;sex;pride;commun;marriag,;report;democrat;women;school;trump;christian;transgend;lgbtq;presid
LGBT,all,C_ER,2930,973,nouns,6977,0.12993,0.847105358698989951982127877272432669997215271,27177,gay;marriage;court;pride;right;year;people;lgbtq;sex;lgbt,man;lgbtq;school;lgbt;people;trump;child;year;president;woman
LGBT,all,C_R,2930,2643,tokens,9588,0.0655776,0.918597,41241.8,commun;say;court;marriag;transgend;pride;sex;peopl;new;lgbtq,marriag;peopl;say;christian;sex;transgend;;lgbtq;school;new
LGBT,all,C_R,2930,2643,nouns,8552,0.0923451,0.9043255405818690917385538341477513313293457031,37590.7,gay;court;marriage;pride;sex;people;lgbt;lgbtq;year;right,marriage;man;school;sex;lgbt;year;woman;lgbtq;people;child
LGBT,all,C_RC,2930,1940,tokens,8884,0.0512237,0.955723,26035.3,first;state;transgend;court;marriag;say;commun;';sex;pride,say;court;transgend;pride;law;school;;marriag;commun;sex
LGBT,all,C_RC,2930,1940,nouns,7770,0.0726459,0.9540563565430012493706612985988613218069076538,24304.3,gay;marriage;year;court;pride;right;people;lgbtq;sex;lgbt,school;pride;marriage;community;right;year;lgbtq;lgbt;sex;people
LGBT,all,C_LC,2930,10422,tokens,14976,0.0430359,0.960518,43332,state;pride;say;';transgend;court;sex;new;commun;marriag,transgend;say;;new;first;sex;pride;marriag;';commun
LGBT,all,C_LC,2930,10422,nouns,14026,0.0614084,0.9586189818312543797773628284630831331014633179,41263.5,gay;right;court;lgbt;sex;pride;marriage;people;year;lgbtq,man;community;gay;pride;people;lgbtq;lgbt;year;right;sex
LGBT,all,C_L,2930,9322,tokens,14177,0.0620763,0.884794,62469.5,state;';commun;say;marriag;'s;transgend;pride;court;sex,report;one;news;'s;state;first;trump;world;anti;pride
LGBT,all,C_L,2930,9322,nouns,13403,0.0840942,0.8892724213533441668388945799961220473051071167,56277.9,gay;marriage;court;pride;year;people;sex;right;lgbtq;lgbt,man;gay;right;pride;people;news;world;trump;lgbtq;year
LGBT,all,LC_R,10422,2643,tokens,14910,0.0565542,0.928551,54124.8,say;marriag;';commun;first;new;pride;lgbtq;;sex,marriag;say;christian;;transgend;new;sex;';school;lgbtq
LGBT,all,LC_R,10422,2643,nouns,13924,0.0826797,0.9163244538056785071233889539144001901149749756,50819.2,man;community;right;pride;gay;lgbt;people;lgbtq;year;sex,marriage;man;child;sex;people;school;woman;year;lgbtq;lgbt
LGBT,all,LC_RC,10422,1940,tokens,14540,0.0500173,0.962628,34964.8,transgend;say;';commun;marriag;;first;pride;sex;new,court;transgend;law;sex;school;pride;new;commun;;marriag
LGBT,all,LC_RC,10422,1940,nouns,13466,0.0724398,0.9581698698048014550820994372770655900239944458,33149.6,man;right;pride;community;gay;lgbt;year;lgbtq;sex;people,school;pride;marriage;right;community;lgbtq;people;sex;year;lgbt
LGBT,all,L_R,9322,2643,tokens,13891,0.0572211,0.888131,53782.5,pride;news;first;trump;world;right;anti;said;'s;new,christian;;transgend;';new;school;'s;right;sex;said
LGBT,all,L_R,9322,2643,nouns,13162,0.0809392,0.8824455529727014413410302040574606508016586304,48270.4,man;gay;right;trump;world;people;news;year;pride;lgbtq,marriage;child;man;people;lgbtq;sex;woman;school;lgbt;year
LGBT,all,L_RC,9322,1940,tokens,13621,0.0675335,0.892624,47910.7,state;anti;first;pride;world;trump;'s;new;news;said,law;pride;school;marriag;;new;sex;commun;said;'s
LGBT,all,L_RC,9322,1940,nouns,12718,0.0956154,0.8865016785168735591327049405663274228572845459,43899.7,man;gay;right;pride;news;people;trump;year;lgbtq;world,school;pride;marriage;community;year;sex;right;lgbtq;people;lgbt
LGBT,all,L_LC,9322,10422,tokens,18011,0.0364708,0.928972,77914,report;one;world;new;first;anti;state;trump;pride;news,transgend;say;first;';new;;sex;commun;marriag;pride
LGBT,all,L_LC,9322,10422,nouns,17480,0.0520703,0.9314773122939663529962217580759897828102111816,72607.6,man;gay;right;year;world;lgbtq;people;pride;trump;news,man;community;gay;people;year;lgbtq;right;pride;sex;lgbt
LGBT,Jan,ER_R,87,236,tokens,1977,0.161043,0.771211,3841.63,cathol;democrat;lgbt;school;sex;one;new;presid;activist;trump,trump;christian;man;sex;say;said;marriag;new;court;lgbt
LGBT,Jan,ER_R,87,236,nouns,1305,0.189011,0.740013,2682.68,group;activist;president;year;lgbt;sex;school;child;man;trump,woman;president;trump;right;lgbt;man;marriage;court;year;sex
LGBT,Jan,ER_RC,87,153,tokens,1613,0.18084,0.7046,3671.58,cathol;one;school;trump;democrat;lgbt;sex;presid;new;activist,law;new;lgbt;commun;transgend;lgbtq;sex;said;;state
LGBT,Jan,ER_RC,87,153,nouns,1026,0.215821,0.678798,2530.48,donor;child;lgbt;man;school;trump;president;year;activist;sex,woman;court;lgbt;community;law;right;lgbtq;year;man;sex
LGBT,Jan,ER_LC,87,906,tokens,3860,0.207489,0.726528,6715.38,cathol;one;trump;activist;sex;presid;lgbt;school;new;democrat,court;one;;sex;transgend;first;new;lgbt;lgbtq;right
LGBT,Jan,ER_LC,87,906,nouns,2930,0.254392,0.692991,5053.35,donor;child;trump;man;president;school;lgbt;sex;activist;year,school;court;right;people;lgbtq;woman;year;man;lgbt;sex
LGBT,Jan,ER_L,87,914,tokens,3840,0.203027,0.734462,6548.93,support;transgend;cathol;one;school;sex;trump;democrat;presid;activist,anti;school;right;'s;trump;first;presid;report;state;transgend
