Features,comp,Topic,k,Ideology,protos.random,n,comp1,comp2,Hop,protos,svm,diff,protos.diff,by
BoW,Apr-Jul,LGBT,4,L,0.5398,10,Apr,Jul,3,0.6306,0.7471,0.1165,0.0907,Month
BoW,Apr-Jul,LGBT,4,LC,0.5209,10,Apr,Jul,3,0.6043,0.7102,0.1058,0.0834,Month
BoW,Apr-Jul,LGBT,4,R,0.5201,10,Apr,Jul,3,0.6448,0.6876,0.0428,0.1247,Month
BoW,Apr-Jul,LGBT,4,RC,0.5045,10,Apr,Jul,3,0.5866,0.6651,0.0785,0.0821,Month
BoW,Apr-Jul,LGBT,8,C,0.5436,10,Apr,Jul,3,0.5924,0.6852,0.0928,0.0489,Month
BoW,Apr-Jul,LGBT,8,ER,0.5484,10,Apr,Jul,3,0.5668,0.5904,0.0237,0.0183,Month
BoW,Apr-Jul,LGBT,8,L,0.5633,10,Apr,Jul,3,0.6589,0.7471,0.0882,0.0956,Month
BoW,Apr-Jul,LGBT,8,LC,0.5296,10,Apr,Jul,3,0.6115,0.7102,0.0987,0.0819,Month
BoW,Apr-Jul,LGBT,8,R,0.548,10,Apr,Jul,3,0.6487,0.6876,0.0389,0.1007,Month
BoW,Apr-Jul,LGBT,8,RC,0.552,10,Apr,Jul,3,0.6208,0.6651,0.0443,0.0688,Month
BoW,Apr-Jul,LGBT,16,C,0.576,10,Apr,Jul,3,0.6235,0.6852,0.0617,0.0475,Month
BoW,Apr-Jul,LGBT,16,ER,0.591,10,Apr,Jul,3,0.5697,0.5904,0.0207,-0.0213,Month
BoW,Apr-Jul,LGBT,16,L,0.5968,10,Apr,Jul,3,0.6852,0.7471,0.0618,0.0884,Month
BoW,Apr-Jul,LGBT,16,LC,0.5545,10,Apr,Jul,3,0.6324,0.7102,0.0778,0.0779,Month
BoW,Apr-Jul,LGBT,16,R,0.5831,10,Apr,Jul,3,0.6623,0.6876,0.0253,0.0792,Month
BoW,Apr-Jul,LGBT,16,RC,0.5903,10,Apr,Jul,3,0.6118,0.6651,0.0534,0.0215,Month
BoW,Apr-Jul,LGBT,32,C,0.5864,10,Apr,Jul,3,0.6413,0.6852,0.0439,0.0549,Month
BoW,Apr-Jul,LGBT,32,ER,0.5911,10,Apr,Jul,3,0.5645,0.5904,0.026,-0.0267,Month
BoW,Apr-Jul,LGBT,32,L,0.6189,10,Apr,Jul,3,0.7091,0.7471,0.038,0.0902,Month
BoW,Apr-Jul,LGBT,32,LC,0.5822,10,Apr,Jul,3,0.6549,0.7102,0.0553,0.0727,Month
BoW,Apr-Jul,LGBT,32,R,0.6084,10,Apr,Jul,3,0.6753,0.6876,0.0123,0.0669,Month
BoW,Apr-Jul,LGBT,32,RC,0.6035,10,Apr,Jul,3,0.6513,0.6651,0.0138,0.0479,Month
BoW,Apr-Jun,AsylumSeekers,4,C,0.5227,10,Apr,Jun,2,0.5713,0.6488,0.0776,0.0486,Month
BoW,Apr-Jun,AsylumSeekers,4,ER,0.531,10,Apr,Jun,2,0.5926,0.613,0.0203,0.0616,Month
BoW,Apr-Jun,AsylumSeekers,4,L,0.5334,10,Apr,Jun,2,0.6077,0.6557,0.048,0.0743,Month
BoW,Apr-Jun,AsylumSeekers,4,LC,0.5164,10,Apr,Jun,2,0.5695,0.6736,0.104,0.0531,Month
BoW,Apr-Jun,AsylumSeekers,4,R,0.5219,10,Apr,Jun,2,0.5687,0.6389,0.0702,0.0468,Month
BoW,Apr-Jun,AsylumSeekers,4,RC,0.4885,10,Apr,Jun,2,0.5685,0.6153,0.0468,0.08,Month
BoW,Apr-Jun,AsylumSeekers,8,C,0.5566,10,Apr,Jun,2,0.5932,0.6488,0.0556,0.0366,Month
BoW,Apr-Jun,AsylumSeekers,8,ER,0.5625,10,Apr,Jun,2,0.5699,0.613,0.043,0.0074,Month
BoW,Apr-Jun,AsylumSeekers,8,L,0.5562,10,Apr,Jun,2,0.5999,0.6557,0.0558,0.0437,Month
BoW,Apr-Jun,AsylumSeekers,8,LC,0.5274,10,Apr,Jun,2,0.574,0.6736,0.0996,0.0466,Month
BoW,Apr-Jun,AsylumSeekers,8,R,0.5453,10,Apr,Jun,2,0.5705,0.6389,0.0684,0.0252,Month
BoW,Apr-Jun,AsylumSeekers,8,RC,0.5037,10,Apr,Jun,2,0.5655,0.6153,0.0498,0.0618,Month
BoW,Apr-Jun,AsylumSeekers,16,C,0.5656,10,Apr,Jun,2,0.6082,0.6488,0.0406,0.0426,Month
BoW,Apr-Jun,AsylumSeekers,16,ER,0.563,10,Apr,Jun,2,0.606,0.613,0.007,0.043,Month
BoW,Apr-Jun,AsylumSeekers,16,L,0.5646,10,Apr,Jun,2,0.6088,0.6557,0.0469,0.0442,Month
BoW,Apr-Jun,AsylumSeekers,16,LC,0.5392,10,Apr,Jun,2,0.6015,0.6736,0.072,0.0623,Month
BoW,Apr-Jun,AsylumSeekers,16,R,0.5713,10,Apr,Jun,2,0.5917,0.6389,0.0472,0.0203,Month
BoW,Apr-Jun,AsylumSeekers,16,RC,0.5345,10,Apr,Jun,2,0.5968,0.6153,0.0185,0.0623,Month
BoW,Apr-Jun,AsylumSeekers,32,C,0.5692,10,Apr,Jun,2,0.6195,0.6488,0.0293,0.0503,Month
BoW,Apr-Jun,AsylumSeekers,32,ER,0.5875,10,Apr,Jun,2,0.5704,0.613,0.0426,-0.0171,Month
BoW,Apr-Jun,AsylumSeekers,32,L,0.6024,10,Apr,Jun,2,0.6218,0.6557,0.0339,0.0194,Month
BoW,Apr-Jun,AsylumSeekers,32,LC,0.5546,10,Apr,Jun,2,0.6213,0.6736,0.0523,0.0667,Month
BoW,Apr-Jun,AsylumSeekers,32,R,0.6076,10,Apr,Jun,2,0.6046,0.6389,0.0343,-0.003,Month
BoW,Apr-Jun,AsylumSeekers,32,RC,0.5537,10,Apr,Jun,2,0.5938,0.6153,0.0215,0.0402,Month
BoW,Apr-Jun,ClimateChange,4,C,0.5295,10,Apr,Jun,2,0.5484,0.6493,0.1009,0.0189,Month
BoW,Apr-Jun,ClimateChange,4,ER,0.5308,10,Apr,Jun,2,0.5175,0.6285,0.111,-0.0133,Month
BoW,Apr-Jun,ClimateChange,4,L,0.5307,10,Apr,Jun,2,0.5678,0.6628,0.0951,0.037,Month
BoW,Apr-Jun,ClimateChange,4,LC,0.5272,10,Apr,Jun,2,0.5588,0.6711,0.1123,0.0317,Month
BoW,Apr-Jun,ClimateChange,4,R,0.5368,10,Apr,Jun,2,0.5862,0.6828,0.0966,0.0494,Month
BoW,Apr-Jun,ClimateChange,4,RC,0.5226,10,Apr,Jun,2,0.5929,0.6902,0.0973,0.0703,Month
BoW,Apr-Jun,ClimateChange,8,C,0.5445,10,Apr,Jun,2,0.5751,0.6493,0.0743,0.0305,Month
BoW,Apr-Jun,ClimateChange,8,ER,0.541,10,Apr,Jun,2,0.5871,0.6285,0.0414,0.0461,Month
BoW,Apr-Jun,ClimateChange,8,L,0.5411,10,Apr,Jun,2,0.5948,0.6628,0.068,0.0537,Month
BoW,Apr-Jun,ClimateChange,8,LC,0.5248,10,Apr,Jun,2,0.5766,0.6711,0.0945,0.0519,Month
BoW,Apr-Jun,ClimateChange,8,R,0.5512,10,Apr,Jun,2,0.595,0.6828,0.0878,0.0438,Month
BoW,Apr-Jun,ClimateChange,8,RC,0.555,10,Apr,Jun,2,0.6074,0.6902,0.0828,0.0524,Month
BoW,Apr-Jun,ClimateChange,16,C,0.5583,10,Apr,Jun,2,0.605,0.6493,0.0443,0.0467,Month
BoW,Apr-Jun,ClimateChange,16,ER,0.5631,10,Apr,Jun,2,0.5925,0.6285,0.036,0.0295,Month
BoW,Apr-Jun,ClimateChange,16,L,0.5597,10,Apr,Jun,2,0.6028,0.6628,0.06,0.0431,Month
BoW,Apr-Jun,ClimateChange,16,LC,0.5404,10,Apr,Jun,2,0.5894,0.6711,0.0817,0.0491,Month
BoW,Apr-Jun,ClimateChange,16,R,0.5827,10,Apr,Jun,2,0.6271,0.6828,0.0557,0.0444,Month
BoW,Apr-Jun,ClimateChange,16,RC,0.5792,10,Apr,Jun,2,0.6278,0.6902,0.0624,0.0485,Month
BoW,Apr-Jun,ClimateChange,32,C,0.566,10,Apr,Jun,2,0.612,0.6493,0.0373,0.046,Month
BoW,Apr-Jun,ClimateChange,32,ER,0.5667,10,Apr,Jun,2,0.6007,0.6285,0.0277,0.034,Month
BoW,Apr-Jun,ClimateChange,32,L,0.5574,10,Apr,Jun,2,0.6124,0.6628,0.0504,0.055,Month
BoW,Apr-Jun,ClimateChange,32,LC,0.5637,10,Apr,Jun,2,0.613,0.6711,0.0581,0.0493,Month
BoW,Apr-Jun,ClimateChange,32,R,0.5878,10,Apr,Jun,2,0.64,0.6828,0.0427,0.0522,Month
BoW,Apr-Jun,ClimateChange,32,RC,0.5898,10,Apr,Jun,2,0.642,0.6902,0.0481,0.0523,Month
BoW,Apr-Jun,GunControl,4,C,0.5456,10,Apr,Jun,2,0.6437,0.6946,0.0509,0.0982,Month
BoW,Apr-Jun,GunControl,4,ER,0.5355,10,Apr,Jun,2,0.5926,0.5807,-0.0119,0.0572,Month
BoW,Apr-Jun,GunControl,4,L,0.5257,10,Apr,Jun,2,0.6183,0.6976,0.0793,0.0926,Month
BoW,Apr-Jun,GunControl,4,LC,0.5436,10,Apr,Jun,2,0.6122,0.6766,0.0644,0.0686,Month
BoW,Apr-Jun,GunControl,4,R,0.5274,10,Apr,Jun,2,0.6228,0.7261,0.1033,0.0953,Month
BoW,Apr-Jun,GunControl,4,RC,0.5533,10,Apr,Jun,2,0.6313,0.6302,-0.001,0.078,Month
BoW,Apr-Jun,GunControl,8,C,0.5674,10,Apr,Jun,2,0.6434,0.6946,0.0512,0.0759,Month
BoW,Apr-Jun,GunControl,8,ER,0.5238,10,Apr,Jun,2,0.5878,0.5807,-0.007,0.0639,Month
BoW,Apr-Jun,GunControl,8,L,0.5703,10,Apr,Jun,2,0.6298,0.6976,0.0679,0.0595,Month
BoW,Apr-Jun,GunControl,8,LC,0.5562,10,Apr,Jun,2,0.608,0.6766,0.0686,0.0517,Month
BoW,Apr-Jun,GunControl,8,R,0.5563,10,Apr,Jun,2,0.6312,0.7261,0.0949,0.0749,Month
BoW,Apr-Jun,GunControl,8,RC,0.5559,10,Apr,Jun,2,0.6286,0.6302,0.0016,0.0727,Month
BoW,Apr-Jun,GunControl,16,C,0.5975,10,Apr,Jun,2,0.6876,0.6946,0.007,0.0901,Month
BoW,Apr-Jun,GunControl,16,ER,0.5513,10,Apr,Jun,2,0.5547,0.5807,0.026,0.0034,Month
BoW,Apr-Jun,GunControl,16,L,0.6083,10,Apr,Jun,2,0.6525,0.6976,0.0451,0.0442,Month
BoW,Apr-Jun,GunControl,16,LC,0.5819,10,Apr,Jun,2,0.6292,0.6766,0.0474,0.0472,Month
BoW,Apr-Jun,GunControl,16,R,0.5919,10,Apr,Jun,2,0.6584,0.7261,0.0677,0.0665,Month
BoW,Apr-Jun,GunControl,16,RC,0.618,10,Apr,Jun,2,0.654,0.6302,-0.0238,0.0361,Month
BoW,Apr-Jun,GunControl,32,C,0.6388,10,Apr,Jun,2,0.685,0.6946,0.0096,0.0462,Month
BoW,Apr-Jun,GunControl,32,ER,0.5681,10,Apr,Jun,2,0.5954,0.5807,-0.0147,0.0273,Month
BoW,Apr-Jun,GunControl,32,L,0.6296,10,Apr,Jun,2,0.684,0.6976,0.0137,0.0543,Month
BoW,Apr-Jun,GunControl,32,LC,0.6141,10,Apr,Jun,2,0.6457,0.6766,0.031,0.0316,Month
BoW,Apr-Jun,GunControl,32,R,0.6218,10,Apr,Jun,2,0.6842,0.7261,0.0419,0.0623,Month
BoW,Apr-Jun,GunControl,32,RC,0.623,10,Apr,Jun,2,0.6216,0.6302,0.0086,-0.0014,Month
BoW,Apr-Jun,IllegalImmi,4,C,0.5212,10,Apr,Jun,2,0.6061,0.7327,0.1266,0.0849,Month
BoW,Apr-Jun,IllegalImmi,4,ER,0.5236,10,Apr,Jun,2,0.574,0.659,0.085,0.0504,Month
BoW,Apr-Jun,IllegalImmi,4,L,0.567,10,Apr,Jun,2,0.6717,0.7597,0.088,0.1048,Month
BoW,Apr-Jun,IllegalImmi,4,LC,0.5559,10,Apr,Jun,2,0.6269,0.7171,0.0902,0.071,Month
BoW,Apr-Jun,IllegalImmi,4,R,0.5354,10,Apr,Jun,2,0.6117,0.7356,0.1239,0.0762,Month
BoW,Apr-Jun,IllegalImmi,4,RC,0.5008,10,Apr,Jun,2,0.5577,0.6824,0.1247,0.0569,Month
BoW,Apr-Jun,IllegalImmi,8,C,0.5556,10,Apr,Jun,2,0.6352,0.7327,0.0975,0.0796,Month
BoW,Apr-Jun,IllegalImmi,8,ER,0.5465,10,Apr,Jun,2,0.5654,0.659,0.0937,0.0189,Month
BoW,Apr-Jun,IllegalImmi,8,L,0.6087,10,Apr,Jun,2,0.6945,0.7597,0.0652,0.0858,Month
BoW,Apr-Jun,IllegalImmi,8,LC,0.5789,10,Apr,Jun,2,0.6579,0.7171,0.0592,0.079,Month
BoW,Apr-Jun,IllegalImmi,8,R,0.5621,10,Apr,Jun,2,0.6224,0.7356,0.1132,0.0603,Month
BoW,Apr-Jun,IllegalImmi,8,RC,0.5498,10,Apr,Jun,2,0.5966,0.6824,0.0858,0.0467,Month
BoW,Apr-Jun,IllegalImmi,16,C,0.6034,10,Apr,Jun,2,0.6534,0.7327,0.0792,0.0501,Month
BoW,Apr-Jun,IllegalImmi,16,ER,0.533,10,Apr,Jun,2,0.5873,0.659,0.0717,0.0543,Month
BoW,Apr-Jun,IllegalImmi,16,L,0.6501,10,Apr,Jun,2,0.6603,0.7597,0.0994,0.0102,Month
BoW,Apr-Jun,IllegalImmi,16,LC,0.6085,10,Apr,Jun,2,0.6652,0.7171,0.0519,0.0567,Month
BoW,Apr-Jun,IllegalImmi,16,R,0.6021,10,Apr,Jun,2,0.6548,0.7356,0.0808,0.0527,Month
BoW,Apr-Jun,IllegalImmi,16,RC,0.5738,10,Apr,Jun,2,0.6126,0.6824,0.0698,0.0388,Month
BoW,Apr-Jun,IllegalImmi,32,C,0.6158,10,Apr,Jun,2,0.6833,0.7327,0.0494,0.0675,Month
BoW,Apr-Jun,IllegalImmi,32,ER,0.5471,10,Apr,Jun,2,0.6301,0.659,0.0289,0.083,Month
BoW,Apr-Jun,IllegalImmi,32,L,0.6746,10,Apr,Jun,2,0.7052,0.7597,0.0545,0.0305,Month
BoW,Apr-Jun,IllegalImmi,32,LC,0.6384,10,Apr,Jun,2,0.6921,0.7171,0.025,0.0536,Month
BoW,Apr-Jun,IllegalImmi,32,R,0.6045,10,Apr,Jun,2,0.6906,0.7356,0.045,0.0861,Month
BoW,Apr-Jun,IllegalImmi,32,RC,0.5935,10,Apr,Jun,2,0.6343,0.6824,0.0481,0.0408,Month
BoW,Apr-Jun,LGBT,4,C,0.5268,10,Apr,Jun,2,0.6211,0.7063,0.0852,0.0943,Month
BoW,Apr-Jun,LGBT,4,ER,0.5124,10,Apr,Jun,2,0.5783,0.6091,0.0308,0.0658,Month
BoW,Apr-Jun,LGBT,4,L,0.5508,10,Apr,Jun,2,0.6289,0.7283,0.0994,0.0781,Month
BoW,Apr-Jun,LGBT,4,LC,0.5518,10,Apr,Jun,2,0.6222,0.7277,0.1055,0.0704,Month
BoW,Apr-Jun,LGBT,4,R,0.5304,10,Apr,Jun,2,0.6352,0.686,0.0508,0.1048,Month
BoW,Apr-Jun,LGBT,4,RC,0.5397,10,Apr,Jun,2,0.6506,0.6848,0.0342,0.1109,Month
BoW,Apr-Jun,LGBT,8,C,0.55,10,Apr,Jun,2,0.6352,0.7063,0.0711,0.0853,Month
BoW,Apr-Jun,LGBT,8,ER,0.5206,10,Apr,Jun,2,0.5604,0.6091,0.0487,0.0397,Month
BoW,Apr-Jun,LGBT,8,L,0.5696,10,Apr,Jun,2,0.6378,0.7283,0.0905,0.0682,Month
BoW,Apr-Jun,LGBT,8,LC,0.5625,10,Apr,Jun,2,0.6384,0.7277,0.0893,0.0759,Month
BoW,Apr-Jun,LGBT,8,R,0.5562,10,Apr,Jun,2,0.6358,0.686,0.0502,0.0797,Month
BoW,Apr-Jun,LGBT,8,RC,0.5675,10,Apr,Jun,2,0.6517,0.6848,0.0331,0.0842,Month
BoW,Apr-Jun,LGBT,16,C,0.5777,10,Apr,Jun,2,0.6638,0.7063,0.0425,0.0861,Month
BoW,Apr-Jun,LGBT,16,ER,0.5176,10,Apr,Jun,2,0.558,0.6091,0.0511,0.0403,Month
BoW,Apr-Jun,LGBT,16,L,0.5884,10,Apr,Jun,2,0.6685,0.7283,0.0598,0.0801,Month
BoW,Apr-Jun,LGBT,16,LC,0.5838,10,Apr,Jun,2,0.6593,0.7277,0.0684,0.0755,Month
BoW,Apr-Jun,LGBT,16,R,0.6007,10,Apr,Jun,2,0.6543,0.686,0.0317,0.0536,Month
BoW,Apr-Jun,LGBT,16,RC,0.5835,10,Apr,Jun,2,0.6791,0.6848,0.0057,0.0956,Month
BoW,Apr-Jun,LGBT,32,C,0.6012,10,Apr,Jun,2,0.6626,0.7063,0.0437,0.0615,Month
BoW,Apr-Jun,LGBT,32,ER,0.5574,10,Apr,Jun,2,0.5523,0.6091,0.0567,-0.0051,Month
BoW,Apr-Jun,LGBT,32,L,0.6141,10,Apr,Jun,2,0.6717,0.7283,0.0566,0.0575,Month
BoW,Apr-Jun,LGBT,32,LC,0.6191,10,Apr,Jun,2,0.6794,0.7277,0.0484,0.0603,Month
BoW,Apr-Jun,LGBT,32,R,0.6247,10,Apr,Jun,2,0.666,0.686,0.02,0.0414,Month
BoW,Apr-Jun,LGBT,32,RC,0.6218,10,Apr,Jun,2,0.6756,0.6848,0.0093,0.0538,Month
BoW,Apr-May,AsylumSeekers,4,C,0.5252,10,Apr,May,1,0.5333,0.6236,0.0903,0.0081,Month
BoW,Apr-May,AsylumSeekers,4,ER,0.5077,10,Apr,May,1,0.5178,0.6145,0.0967,0.0101,Month
BoW,Apr-May,AsylumSeekers,4,L,0.5238,10,Apr,May,1,0.538,0.604,0.066,0.0142,Month
BoW,Apr-May,AsylumSeekers,4,LC,0.5074,10,Apr,May,1,0.538,0.6171,0.0791,0.0306,Month
BoW,Apr-May,AsylumSeekers,4,R,0.4987,10,Apr,May,1,0.5304,0.6089,0.0785,0.0317,Month
BoW,Apr-May,AsylumSeekers,4,RC,0.5117,10,Apr,May,1,0.573,0.6147,0.0416,0.0614,Month
BoW,Apr-May,AsylumSeekers,8,C,0.54,10,Apr,May,1,0.5813,0.6236,0.0423,0.0413,Month
BoW,Apr-May,AsylumSeekers,8,ER,0.5077,10,Apr,May,1,0.5471,0.6145,0.0674,0.0394,Month
BoW,Apr-May,AsylumSeekers,8,L,0.5359,10,Apr,May,1,0.5628,0.604,0.0413,0.0268,Month
BoW,Apr-May,AsylumSeekers,8,LC,0.5168,10,Apr,May,1,0.5473,0.6171,0.0698,0.0304,Month
BoW,Apr-May,AsylumSeekers,8,R,0.5339,10,Apr,May,1,0.5609,0.6089,0.0479,0.0271,Month
BoW,Apr-May,AsylumSeekers,8,RC,0.5089,10,Apr,May,1,0.5826,0.6147,0.0321,0.0737,Month
BoW,Apr-May,AsylumSeekers,16,C,0.5465,10,Apr,May,1,0.5845,0.6236,0.0391,0.038,Month
BoW,Apr-May,AsylumSeekers,16,ER,0.485,10,Apr,May,1,0.5769,0.6145,0.0376,0.0918,Month
BoW,Apr-May,AsylumSeekers,16,L,0.528,10,Apr,May,1,0.5641,0.604,0.04,0.0361,Month
BoW,Apr-May,AsylumSeekers,16,LC,0.5194,10,Apr,May,1,0.5629,0.6171,0.0542,0.0435,Month
BoW,Apr-May,AsylumSeekers,16,R,0.5553,10,Apr,May,1,0.5699,0.6089,0.0389,0.0147,Month
BoW,Apr-May,AsylumSeekers,16,RC,0.5396,10,Apr,May,1,0.6109,0.6147,0.0038,0.0713,Month
BoW,Apr-May,AsylumSeekers,32,C,0.5735,10,Apr,May,1,0.5939,0.6236,0.0297,0.0204,Month
BoW,Apr-May,AsylumSeekers,32,ER,0.5257,10,Apr,May,1,0.5734,0.6145,0.0411,0.0477,Month
BoW,Apr-May,AsylumSeekers,32,L,0.5546,10,Apr,May,1,0.5554,0.604,0.0486,9e-04,Month
BoW,Apr-May,AsylumSeekers,32,LC,0.541,10,Apr,May,1,0.5676,0.6171,0.0495,0.0266,Month
BoW,Apr-May,AsylumSeekers,32,R,0.5569,10,Apr,May,1,0.5955,0.6089,0.0134,0.0386,Month
BoW,Apr-May,AsylumSeekers,32,RC,0.5553,10,Apr,May,1,0.6126,0.6147,0.0021,0.0572,Month
BoW,Apr-May,ClimateChange,4,C,0.5101,10,Apr,May,1,0.5292,0.6086,0.0794,0.0192,Month
BoW,Apr-May,ClimateChange,4,ER,0.5146,10,Apr,May,1,0.5548,0.589,0.0343,0.0402,Month
BoW,Apr-May,ClimateChange,4,L,0.51,10,Apr,May,1,0.5259,0.6394,0.1135,0.0159,Month
BoW,Apr-May,ClimateChange,4,LC,0.5067,10,Apr,May,1,0.5428,0.6184,0.0756,0.0361,Month
BoW,Apr-May,ClimateChange,4,R,0.5411,10,Apr,May,1,0.5881,0.649,0.0608,0.047,Month
BoW,Apr-May,ClimateChange,4,RC,0.5057,10,Apr,May,1,0.5589,0.6402,0.0813,0.0532,Month
BoW,Apr-May,ClimateChange,8,C,0.5325,10,Apr,May,1,0.5409,0.6086,0.0677,0.0084,Month
BoW,Apr-May,ClimateChange,8,ER,0.523,10,Apr,May,1,0.5818,0.589,0.0072,0.0587,Month
BoW,Apr-May,ClimateChange,8,L,0.5154,10,Apr,May,1,0.5516,0.6394,0.0877,0.0363,Month
BoW,Apr-May,ClimateChange,8,LC,0.5102,10,Apr,May,1,0.5397,0.6184,0.0788,0.0294,Month
BoW,Apr-May,ClimateChange,8,R,0.5454,10,Apr,May,1,0.5988,0.649,0.0502,0.0534,Month
BoW,Apr-May,ClimateChange,8,RC,0.5183,10,Apr,May,1,0.5446,0.6402,0.0956,0.0263,Month
BoW,Apr-May,ClimateChange,16,C,0.5248,10,Apr,May,1,0.5393,0.6086,0.0693,0.0145,Month
BoW,Apr-May,ClimateChange,16,ER,0.5053,10,Apr,May,1,0.5464,0.589,0.0427,0.041,Month
BoW,Apr-May,ClimateChange,16,L,0.5325,10,Apr,May,1,0.5673,0.6394,0.072,0.0349,Month
BoW,Apr-May,ClimateChange,16,LC,0.5122,10,Apr,May,1,0.5541,0.6184,0.0644,0.0418,Month
BoW,Apr-May,ClimateChange,16,R,0.5662,10,Apr,May,1,0.6108,0.649,0.0381,0.0447,Month
BoW,Apr-May,ClimateChange,16,RC,0.535,10,Apr,May,1,0.5903,0.6402,0.05,0.0552,Month
BoW,Apr-May,ClimateChange,32,C,0.536,10,Apr,May,1,0.5608,0.6086,0.0478,0.0248,Month
BoW,Apr-May,ClimateChange,32,ER,0.529,10,Apr,May,1,0.5808,0.589,0.0083,0.0517,Month
BoW,Apr-May,ClimateChange,32,L,0.5412,10,Apr,May,1,0.59,0.6394,0.0494,0.0487,Month
BoW,Apr-May,ClimateChange,32,LC,0.5208,10,Apr,May,1,0.5637,0.6184,0.0547,0.0429,Month
BoW,Apr-May,ClimateChange,32,R,0.5858,10,Apr,May,1,0.6332,0.649,0.0157,0.0474,Month
BoW,Apr-May,ClimateChange,32,RC,0.5591,10,Apr,May,1,0.6005,0.6402,0.0397,0.0414,Month
BoW,Apr-May,GunControl,4,C,0.5559,10,Apr,May,1,0.595,0.6861,0.0911,0.0391,Month
BoW,Apr-May,GunControl,4,ER,0.5396,10,Apr,May,1,0.5868,0.5965,0.0097,0.0472,Month
BoW,Apr-May,GunControl,4,L,0.5078,10,Apr,May,1,0.5682,0.6194,0.0512,0.0604,Month
BoW,Apr-May,GunControl,4,LC,0.5313,10,Apr,May,1,0.5718,0.6671,0.0953,0.0405,Month
BoW,Apr-May,GunControl,4,R,0.5292,10,Apr,May,1,0.6067,0.6896,0.0829,0.0775,Month
BoW,Apr-May,GunControl,4,RC,0.5133,10,Apr,May,1,0.5962,0.6221,0.0259,0.0829,Month
BoW,Apr-May,GunControl,8,C,0.5412,10,Apr,May,1,0.6164,0.6861,0.0697,0.0752,Month
BoW,Apr-May,GunControl,8,ER,0.5452,10,Apr,May,1,0.5757,0.5965,0.0208,0.0305,Month
BoW,Apr-May,GunControl,8,L,0.5202,10,Apr,May,1,0.5756,0.6194,0.0438,0.0554,Month
BoW,Apr-May,GunControl,8,LC,0.5503,10,Apr,May,1,0.5984,0.6671,0.0687,0.0481,Month
BoW,Apr-May,GunControl,8,R,0.5493,10,Apr,May,1,0.6193,0.6896,0.0703,0.07,Month
BoW,Apr-May,GunControl,8,RC,0.51,10,Apr,May,1,0.5998,0.6221,0.0223,0.0898,Month
BoW,Apr-May,GunControl,16,C,0.5959,10,Apr,May,1,0.6451,0.6861,0.0411,0.0492,Month
BoW,Apr-May,GunControl,16,ER,0.5417,10,Apr,May,1,0.559,0.5965,0.0375,0.0173,Month
BoW,Apr-May,GunControl,16,L,0.5517,10,Apr,May,1,0.5642,0.6194,0.0552,0.0125,Month
BoW,Apr-May,GunControl,16,LC,0.5763,10,Apr,May,1,0.6174,0.6671,0.0497,0.0411,Month
BoW,Apr-May,GunControl,16,R,0.5744,10,Apr,May,1,0.6329,0.6896,0.0567,0.0585,Month
BoW,Apr-May,GunControl,16,RC,0.546,10,Apr,May,1,0.596,0.6221,0.026,0.05,Month
BoW,Apr-May,GunControl,32,C,0.6342,10,Apr,May,1,0.6636,0.6861,0.0226,0.0294,Month
BoW,Apr-May,GunControl,32,ER,0.5521,10,Apr,May,1,0.5868,0.5965,0.0097,0.0347,Month
BoW,Apr-May,GunControl,32,L,0.5926,10,Apr,May,1,0.5861,0.6194,0.0333,-0.0066,Month
BoW,Apr-May,GunControl,32,LC,0.6094,10,Apr,May,1,0.636,0.6671,0.0311,0.0267,Month
BoW,Apr-May,GunControl,32,R,0.6143,10,Apr,May,1,0.6596,0.6896,0.03,0.0454,Month
BoW,Apr-May,GunControl,32,RC,0.5708,10,Apr,May,1,0.6092,0.6221,0.0129,0.0383,Month
BoW,Apr-May,IllegalImmi,4,C,0.5089,10,Apr,May,1,0.5433,0.6815,0.1382,0.0344,Month
BoW,Apr-May,IllegalImmi,4,ER,0.5054,10,Apr,May,1,0.552,0.6001,0.0481,0.0465,Month
BoW,Apr-May,IllegalImmi,4,L,0.5355,10,Apr,May,1,0.5431,0.6602,0.1171,0.0076,Month
BoW,Apr-May,IllegalImmi,4,LC,0.5224,10,Apr,May,1,0.594,0.6752,0.0813,0.0716,Month
BoW,Apr-May,IllegalImmi,4,R,0.5508,10,Apr,May,1,0.5721,0.708,0.1359,0.0213,Month
BoW,Apr-May,IllegalImmi,4,RC,0.5384,10,Apr,May,1,0.552,0.6729,0.1209,0.0136,Month
BoW,Apr-May,IllegalImmi,8,C,0.536,10,Apr,May,1,0.5764,0.6815,0.1051,0.0404,Month
BoW,Apr-May,IllegalImmi,8,ER,0.5265,10,Apr,May,1,0.5547,0.6001,0.0454,0.0282,Month
BoW,Apr-May,IllegalImmi,8,L,0.5559,10,Apr,May,1,0.6046,0.6602,0.0556,0.0487,Month
BoW,Apr-May,IllegalImmi,8,LC,0.5366,10,Apr,May,1,0.6091,0.6752,0.0662,0.0725,Month
BoW,Apr-May,IllegalImmi,8,R,0.5565,10,Apr,May,1,0.5912,0.708,0.1168,0.0347,Month
BoW,Apr-May,IllegalImmi,8,RC,0.5227,10,Apr,May,1,0.6011,0.6729,0.0718,0.0784,Month
BoW,Apr-May,IllegalImmi,16,C,0.5413,10,Apr,May,1,0.6119,0.6815,0.0696,0.0706,Month
