topic,ideology,comp,n1,n2,units,vocab,jsd,cos,llr,top1,top2
LGBT,R,Jan_Apr,236,309,nouns,1903,0.167811,0.776349,5506.98,woman;president;right;lgbt;man;year;court;sex;marriage;trump,people;law;year;child;lgbtq;marriage;gender;sex;court;lgbt
LGBT,R,Jan_May,236,296,tokens,2692,0.128404,0.807919,6963.21,transgend;trump;christian;said;man;;marriag;court;say;sex,marriag;one;sex;would;chick;fil;transgend;school;hous;bill
LGBT,R,Jan_May,236,296,nouns,1913,0.168492,0.759688,5551.75,woman;president;right;trump;lgbt;marriage;year;sex;man;court,house;chick;fil;right;woman;a;school;year;lgbt;sex
LGBT,R,Jan_Jun,236,464,tokens,3165,0.130431,0.789769,8519.31,trump;christian;man;;marriag;new;court;say;right;sex,christian;state;peopl;us;right;flag;month;trump;lgbtq;pride
LGBT,R,Jan_Jun,236,464,nouns,2282,0.171688,0.732702,6771.3,woman;year;court;marriage;right;trump;lgbt;man;sex;president,child;year;gay;trump;month;flag;people;lgbt;pride;lgbtq
LGBT,R,Jan_Jul,236,307,tokens,2805,0.137414,0.804013,7476.02,christian;man;court;say;right;;marriag;said;new;sex,presid;christian;right;new;us;peopl;lgbtq;trump;women;pride
LGBT,R,Jan_Jul,236,307,nouns,1941,0.181198,0.757469,5848.44,woman;right;year;sex;marriage;lgbt;court;man;trump;president,gender;president;trump;woman;year;lgbtq;lgbt;pride;people;man
LGBT,R,Jan_Aug,236,217,tokens,2523,0.144105,0.797464,6591.79,trump;christian;man;marriag;say;right;court;sex;lgbt;new,right;sex;trump;ban;children;palestinian;group;lgbtq;lgbt;transgend
LGBT,R,Jan_Aug,236,217,nouns,1734,0.189148,0.757277,5139.61,woman;president;right;trump;sex;lgbt;man;marriage;court;year,gender;marriage;sex;year;lgbt;lgbtq;trump;child;group;man
LGBT,R,Jan_Sep,236,207,tokens,2414,0.145999,0.792451,6430.79,transgend;trump;christian;said;man;marriag;;sex;court;new,one;sex;state;transgend;christian;lgbtq;school;gender;new;peopl
LGBT,R,Jan_Sep,236,207,nouns,1631,0.186797,0.743908,4985.43,woman;president;right;trump;lgbt;marriage;court;man;year;sex,child;group;year;lgbtq;gender;woman;people;lgbt;sex;school
LGBT,R,Feb_Mar,316,291,tokens,2845,0.12618,0.792685,8183.61,say;transgend;christian;report;trump;smollett;sex;lgbtq;church;school,say;new;right;transgend;state;school;marriag;fil;chick;lgbtq
LGBT,R,Feb_Mar,316,291,nouns,2057,0.16618,0.726425,6669.98,group;trump;lgbt;people;smollett;school;sex;year;church;lgbtq,sex;chick;marriage;fil;woman;a;lgbtq;year;lgbt;school
LGBT,R,Feb_Apr,316,309,tokens,2915,0.133813,0.781513,8832.08,say;transgend;report;christian;school;trump;sex;smollett;lgbtq;church,lgbtq;gender;christian;marriag;year;right;sex;court;new;said
LGBT,R,Feb_Apr,316,309,nouns,2075,0.171903,0.737688,6877.72,year;group;people;lgbtq;church;sex;trump;lgbt;smollett;school,people;law;lgbtq;child;year;court;sex;gender;marriage;lgbt
LGBT,R,Feb_May,316,296,tokens,2889,0.130721,0.789442,8562,transgend;report;;christian;trump;church;lgbtq;sex;school;smollett,transgend;bill;chick;fil;school;would;hous;new;sex;right
LGBT,R,Feb_May,316,296,nouns,2056,0.174435,0.738824,6963.94,group;year;lgbtq;people;trump;school;church;sex;lgbt;smollett,bill;house;right;lgbt;woman;school;fil;a;year;sex
LGBT,R,Feb_Jun,316,464,tokens,3296,0.132686,0.760903,10707.8,transgend;;report;lgbtq;christian;church;school;trump;sex;smollett,christian;state;right;us;peopl;trump;flag;month;pride;lgbtq
LGBT,R,Feb_Jun,316,464,nouns,2426,0.177961,0.701712,8825.06,year;group;church;lgbt;trump;smollett;lgbtq;school;people;sex,child;people;trump;month;gay;year;lgbt;flag;pride;lgbtq
LGBT,R,Feb_Jul,316,307,tokens,2962,0.137394,0.778653,8960.88,transgend;;report;christian;trump;church;lgbtq;sex;school;smollett,presid;christian;pride;right;trump;new;peopl;us;lgbtq;women
LGBT,R,Feb_Jul,316,307,nouns,2093,0.184244,0.723601,7263.8,group;year;people;lgbtq;sex;lgbt;church;school;trump;smollett,gender;president;year;lgbtq;man;woman;people;trump;pride;lgbt
LGBT,R,Feb_Aug,316,217,tokens,2712,0.154434,0.745534,8232.85,say;transgend;report;christian;trump;lgbtq;sex;smollett;school;church,marriag;ban;sex;trump;children;palestinian;lgbtq;said;transgend;group
LGBT,R,Feb_Aug,316,217,nouns,1903,0.198057,0.702463,6401.78,year;group;people;trump;smollett;church;school;sex;lgbtq;lgbt,gender;man;trump;marriage;sex;lgbtq;year;lgbt;group;child
LGBT,R,Feb_Sep,316,207,tokens,2645,0.15163,0.76068,7874.17,transgend;report;christian;;sex;smollett;trump;school;lgbtq;church,state;sex;right;new;lgbtq;school;peopl;gender;christian;transgend
LGBT,R,Feb_Sep,316,207,nouns,1838,0.200597,0.710459,6329.08,year;group;people;lgbtq;lgbt;church;school;sex;trump;smollett,group;man;year;sex;school;people;gender;woman;lgbtq;lgbt
LGBT,R,Mar_Apr,291,309,tokens,2855,0.106989,0.851463,6746.09,student;right;lgbtq;say;fil;school;state;chick;transgend;marriag,buttigieg;peopl;law;lgbtq;marriag;gender;right;sex;christian;court
LGBT,R,Mar_Apr,291,309,nouns,2038,0.137596,0.83001,5403.42,student;marriage;chick;lgbtq;woman;a;school;lgbt;fil;year,people;law;child;lgbtq;lgbt;court;gender;marriage;sex;year
LGBT,R,Mar_May,291,296,tokens,2835,0.109917,0.864843,6899.05,student;school;say;state;transgend;lgbtq;;marriag;chick;fil,marriag;one;transgend;hous;school;fil;chick;sex;bill;would
LGBT,R,Mar_May,291,296,nouns,2049,0.140036,0.856986,5510.05,student;chick;marriage;lgbtq;woman;a;lgbt;school;fil;year,house;bill;right;a;fil;lgbt;year;sex;woman;school
LGBT,R,Mar_Jun,291,464,tokens,3291,0.124956,0.792265,9673.01,new;state;;chick;fil;marriag;transgend;school;right;lgbtq,christian;state;us;peopl;month;lgbtq;right;pride;trump;flag
LGBT,R,Mar_Jun,291,464,nouns,2416,0.16464,0.733208,7963.86,sex;marriage;chick;year;school;woman;a;fil;lgbtq;lgbt,child;people;lgbtq;lgbt;year;pride;gay;trump;month;flag
LGBT,R,Mar_Jul,291,307,tokens,2903,0.133481,0.786166,8416.09,say;state;marriag;right;school;lgbtq;;chick;transgend;fil,presid;christian;trump;right;peopl;new;pride;us;lgbtq;women
LGBT,R,Mar_Jul,291,307,nouns,2089,0.181899,0.726645,7042.29,sex;chick;marriage;lgbtq;woman;fil;a;year;lgbt;school,child;trump;man;president;pride;woman;lgbt;lgbtq;people;year
LGBT,R,Mar_Aug,291,217,tokens,2664,0.147272,0.775689,7595.31,say;new;marriag;state;chick;fil;transgend;school;right;lgbtq,marriag;right;ban;children;group;trump;transgend;lgbtq;sex;palestinian
LGBT,R,Mar_Aug,291,217,nouns,1889,0.193619,0.725194,6151.25,sex;marriage;chick;woman;school;year;lgbtq;fil;lgbt;a,gender;marriage;sex;man;trump;year;lgbtq;group;lgbt;child
LGBT,R,Mar_Sep,291,207,tokens,2572,0.138727,0.801922,6939.44,say;new;marriag;chick;fil;state;;transgend;school;lgbtq,one;state;sex;christian;lgbtq;peopl;school;gender;new;transgend
LGBT,R,Mar_Sep,291,207,nouns,1803,0.179712,0.773934,5577.24,student;marriage;chick;lgbtq;school;year;fil;woman;lgbt;a,child;group;woman;sex;gender;people;lgbtq;lgbt;school;year
LGBT,R,Apr_May,309,296,tokens,2869,0.10226,0.86306,6430.4,school;gender;;buttigieg;law;marriag;court;peopl;lgbtq;christian,equal;marriag;one;transgend;school;would;bill;hous;fil;chick
LGBT,R,Apr_May,309,296,nouns,2043,0.128895,0.853136,5068.57,people;law;child;lgbtq;marriage;lgbt;gender;year;court;sex,chick;house;year;lgbt;fil;woman;a;sex;right;school
LGBT,R,Apr_Jun,309,464,tokens,3318,0.120915,0.785083,9467.81,law;;lgbtq;court;gender;marriag;christian;new;right;sex,christian;state;peopl;flag;right;pride;trump;lgbtq;month;us
LGBT,R,Apr_Jun,309,464,nouns,2424,0.16198,0.736762,7785.69,law;people;child;lgbtq;year;court;marriage;gender;lgbt;sex,child;people;month;year;lgbtq;gay;flag;trump;lgbt;pride
LGBT,R,Apr_Jul,309,307,tokens,2974,0.131986,0.791488,8448.25,;lgbtq;christian;gender;court;marriag;new;sex;said;right,presid;christian;right;pride;lgbtq;peopl;new;us;trump;women
LGBT,R,Apr_Jul,309,307,nouns,2108,0.179172,0.744859,6941.75,law;people;lgbtq;child;gender;year;sex;marriage;lgbt;court,gender;president;trump;man;pride;year;woman;lgbtq;lgbt;people
LGBT,R,Apr_Aug,309,217,tokens,2712,0.142661,0.787736,7484.96,peopl;lgbtq;law;christian;gender;marriag;court;right;sex;new,right;ban;trump;transgend;sex;marriag;group;palestinian;lgbtq;children
LGBT,R,Apr_Aug,309,217,nouns,1891,0.184416,0.768102,5876.98,law;people;child;year;sex;court;lgbt;gender;marriage;lgbtq,gender;marriage;man;trump;year;group;sex;lgbtq;child;lgbt
LGBT,R,Apr_Sep,309,207,tokens,2615,0.13062,0.824787,6591.39,peopl;law;year;lgbtq;christian;right;court;gender;;marriag,one;year;lgbtq;peopl;right;gender;transgend;state;christian;school
LGBT,R,Apr_Sep,309,207,nouns,1812,0.16952,0.816726,5280.65,people;lgbtq;law;child;sex;marriage;lgbt;court;gender;year,child;group;year;woman;lgbtq;sex;people;school;gender;lgbt
LGBT,R,May_Jun,296,464,tokens,3315,0.115329,0.793274,8975.34,transgend;chick;would;hous;bill;school;new;fil;right;sex,christian;state;peopl;us;right;lgbtq;trump;month;flag;pride
LGBT,R,May_Jun,296,464,nouns,2414,0.154686,0.751042,7459.82,chick;house;fil;right;a;woman;year;school;lgbt;sex,child;people;trump;gay;flag;lgbt;month;year;lgbtq;pride
LGBT,R,May_Jul,296,307,tokens,2924,0.126777,0.79461,8053.67,transgend;bill;chick;right;would;school;sex;new;fil;hous,presid;lgbtq;christian;trump;women;right;pride;peopl;us;new
LGBT,R,May_Jul,296,307,nouns,2074,0.167654,0.763989,6494.09,chick;bill;right;a;year;fil;woman;school;sex;lgbt,gender;year;people;lgbtq;trump;woman;president;lgbt;pride;man
LGBT,R,May_Aug,296,217,tokens,2680,0.137935,0.789382,7227.82,transgend;bill;chick;fil;school;would;hous;new;sex;right,;marriag;sex;palestinian;lgbtq;transgend;trump;children;ban;group
LGBT,R,May_Aug,296,217,nouns,1893,0.178023,0.766552,5698.21,chick;bill;year;woman;sex;right;lgbt;a;fil;school,gender;sex;marriage;man;year;child;group;lgbt;lgbtq;trump
LGBT,R,May_Sep,296,207,tokens,2563,0.126692,0.80736,6303.09,equal;marriag;one;transgend;school;fil;would;hous;chick;bill,call;group;one;state;lgbtq;christian;school;transgend;peopl;gender
LGBT,R,May_Sep,296,207,nouns,1794,0.159544,0.808863,4972.59,bill;right;house;fil;a;woman;lgbt;sex;year;school,group;child;year;woman;lgbtq;people;school;gender;lgbt;sex
LGBT,R,Jun_Jul,464,307,tokens,3366,0.11203,0.860502,8649.37,school;peopl;state;christian;us;right;flag;month;trump;lgbtq,;presid;christian;right;new;trump;us;women;peopl;lgbtq
LGBT,R,Jun_Jul,464,307,nouns,2442,0.146504,0.833595,6991.13,child;people;trump;lgbt;flag;year;pride;gay;lgbtq;month,child;president;people;year;lgbtq;trump;man;pride;lgbt;woman
LGBT,R,Jun_Aug,464,217,tokens,3158,0.143168,0.768741,8912.67,christian;state;peopl;pride;trump;lgbtq;right;month;flag;us,marriag;right;ban;sex;trump;palestinian;children;transgend;lgbtq;group
LGBT,R,Jun_Aug,464,217,nouns,2279,0.188887,0.739635,7214.17,child;month;year;trump;people;gay;lgbtq;pride;lgbt;flag,gender;marriage;sex;year;child;man;group;lgbtq;lgbt;trump
LGBT,R,Jun_Sep,464,207,tokens,3041,0.133687,0.778744,7950.59,christian;state;peopl;right;trump;us;month;flag;pride;lgbtq,state;transgend;sex;christian;lgbtq;peopl;new;right;school;gender
LGBT,R,Jun_Sep,464,207,nouns,2178,0.176108,0.743007,6502.17,child;trump;lgbtq;people;year;lgbt;flag;pride;gay;month,child;man;year;lgbtq;sex;people;woman;school;lgbt;gender
LGBT,R,Jul_Aug,307,217,tokens,2740,0.136948,0.804767,7144.15,presid;christian;right;new;trump;pride;peopl;us;women;lgbtq,marriag;ban;sex;trump;said;palestinian;children;group;lgbtq;transgend
LGBT,R,Jul_Aug,307,217,nouns,1901,0.179603,0.778241,5656.89,child;president;people;trump;pride;man;lgbtq;year;lgbt;woman,gender;marriage;sex;man;trump;year;lgbt;child;group;lgbtq
LGBT,R,Jul_Sep,307,207,tokens,2657,0.142426,0.789212,7173.64,presid;new;peopl;christian;pride;us;trump;lgbtq;right;women,state;sex;transgend;christian;peopl;lgbtq;school;gender;new;right
LGBT,R,Jul_Sep,307,207,nouns,1830,0.187244,0.766603,5751.7,gender;president;trump;people;pride;lgbt;lgbtq;year;woman;man,man;year;child;lgbtq;sex;woman;gender;lgbt;people;school
LGBT,R,Aug_Sep,217,207,tokens,2400,0.148683,0.776926,6358.51,;right;ban;trump;transgend;children;lgbtq;palestinian;sex;group,state;sex;gender;peopl;new;school;right;lgbtq;christian;transgend
LGBT,R,Aug_Sep,217,207,nouns,1626,0.187819,0.771805,4889.99,gender;marriage;sex;man;trump;child;group;year;lgbtq;lgbt,child;man;year;lgbtq;people;sex;lgbt;gender;woman;school
LGBT,RC,Jan_Feb,153,244,tokens,2231,0.137966,0.789369,4861.33,marriag;one;court;school;law;new;commun;state;transgend;lgbtq,ban;commun;state;peopl;new;marriag;unit;lgbtq;methodist;church
LGBT,RC,Jan_Feb,153,244,nouns,1514,0.166187,0.785843,3589.27,court;woman;lgbt;law;year;man;sex;community;lgbtq;right,right;lgbtq;methodist;year;lgbt;sex;marriage;people;church;united
LGBT,RC,Jan_Mar,153,225,tokens,2193,0.135784,0.814489,4664.61,marriag;two;one;court;state;school;transgend;sex;new;law,would;say;transgend;church;new;citi;marriag;law;school;sex
LGBT,RC,Jan_Mar,153,225,nouns,1480,0.163039,0.813554,3483.88,woman;court;community;lgbtq;year;law;lgbt;sex;right;man,city;right;year;marriage;law;sex;lgbtq;lgbt;community;school
LGBT,RC,Jan_Apr,153,207,tokens,2043,0.143772,0.7889,4733.17,two;state;commun;law;school;court;new;one;lgbtq;transgend,say;case;suprem;law;discrimin;church;court;lgbtq;new;commun
LGBT,RC,Jan_Apr,153,207,nouns,1399,0.1748,0.791974,3589.26,court;woman;law;sex;year;lgbt;community;lgbtq;man;right,church;year;right;lgbtq;lgbt;people;sex;law;court;community
LGBT,RC,Jan_May,153,224,tokens,2099,0.134505,0.810846,4599.18,one;court;law;state;commun;school;lgbtq;new;;transgend,would;group;first;peopl;lgbtq;protect;school;bill;hous;marriag
LGBT,RC,Jan_May,153,224,nouns,1444,0.166194,0.810529,3488.35,woman;court;lgbt;law;man;community;lgbtq;right;year;sex,group;lgbtq;people;school;year;bill;marriage;lgbt;sex;right
LGBT,RC,Jan_Jun,153,380,tokens,2740,0.152983,0.740478,6256.94,student;two;marriag;sex;state;transgend;school;law;one;court,say;first;parad;york;june;month;citi;stonewal;polic;pride
LGBT,RC,Jan_Jun,153,380,nouns,1942,0.1886,0.738377,4902.26,court;woman;law;lgbt;lgbtq;community;right;man;sex;year,june;year;people;lgbtq;pride;community;right;new;police;lgbt
LGBT,RC,Jan_Jul,153,204,tokens,2105,0.140362,0.815604,4532.39,one;court;year;sex;school;lgbt;new;state;law;transgend,citi;year;new;marriag;school;pride;peopl;transgend;lgbt;sex
LGBT,RC,Jan_Jul,153,204,nouns,1400,0.171543,0.806534,3364.61,court;woman;law;year;community;man;right;lgbtq;lgbt;sex,lgbt;marriage;community;people;woman;lgbtq;sex;man;pride;right
LGBT,RC,Jan_Aug,153,177,tokens,1982,0.144586,0.809774,4376.75,one;court;law;school;new;sex;state;commun;lgbt;transgend,transgend;state;new;pride;sex;court;marriag;lgbt;law;commun
LGBT,RC,Jan_Aug,153,177,nouns,1321,0.17524,0.817457,3227.45,court;lgbt;law;woman;community;lgbtq;sex;year;right;man,man;pride;right;sex;court;lgbtq;marriage;community;law;year
LGBT,RC,Jan_Sep,153,126,tokens,1809,0.148179,0.795513,3736.89,one;court;school;law;commun;new;state;lgbt;sex;transgend,church;law;sex;lgbt;citi;peopl;polic;transgend;commun;court
LGBT,RC,Jan_Sep,153,126,nouns,1169,0.175688,0.79013,2660.42,woman;court;lgbt;law;community;right;man;lgbtq;sex;year,church;lgbtq;police;year;people;community;lgbt;right;city;court
LGBT,RC,Feb_Mar,244,225,tokens,2462,0.124631,0.819486,5750.04,citi;law;methodist;marriag;unit;church;state;new;peopl;ban,bill;church;citi;would;new;transgend;school;law;marriag;say
LGBT,RC,Feb_Mar,244,225,nouns,1681,0.145975,0.822039,4251.05,right;lgbtq;methodist;year;marriage;people;sex;united;lgbt;church,city;right;marriage;sex;community;law;year;lgbt;lgbtq;school
LGBT,RC,Feb_Apr,244,207,tokens,2381,0.141954,0.785326,6187.59,citi;ban;methodist;state;marriag;church;commun;unit;lgbtq;new,say;case;suprem;church;new;commun;discrimin;law;lgbtq;court
LGBT,RC,Feb_Apr,244,207,nouns,1652,0.167572,0.805243,4618.5,right;lgbtq;methodist;people;united;church;sex;lgbt;marriage;year,church;year;right;lgbtq;community;people;lgbt;law;sex;court
LGBT,RC,Feb_May,244,224,tokens,2425,0.142289,0.774616,6467.11,ban;commun;state;new;;lgbtq;unit;methodist;church;marriag,equal;would;first;group;protect;marriag;lgbtq;bill;school;hous
LGBT,RC,Feb_May,244,224,nouns,1687,0.170433,0.786007,4857.15,right;lgbtq;people;methodist;year;united;sex;lgbt;marriage;church,group;lgbtq;people;bill;school;year;right;lgbt;sex;marriage
LGBT,RC,Feb_Jun,244,380,tokens,2997,0.156731,0.686573,9182.26,say;law;methodist;unit;sex;marriag;state;citi;ban;church,say;first;parad;polic;york;stonewal;citi;june;month;pride
LGBT,RC,Feb_Jun,244,380,nouns,2138,0.190232,0.689735,7156.18,right;lgbtq;people;methodist;year;sex;lgbt;church;marriage;united,june;police;new;right;lgbt;year;lgbtq;pride;people;community
LGBT,RC,Feb_Jul,244,204,tokens,2425,0.150463,0.75536,6369.39,ban;new;commun;state;year;unit;marriag;sex;methodist;church,call;citi;sex;transgend;new;marriag;year;pride;school;commun
LGBT,RC,Feb_Jul,244,204,nouns,1661,0.184168,0.727102,4819.75,right;marriage;year;methodist;sex;church;lgbt;united;people;lgbtq,lgbt;marriage;woman;pride;man;lgbtq;community;right;sex;people
LGBT,RC,Feb_Aug,244,177,tokens,2328,0.159257,0.729952,6191.42,law;ban;commun;new;unit;state;peopl;marriag;church;methodist,first;one;transgend;marriag;law;state;pride;new;court;commun
LGBT,RC,Feb_Aug,244,177,nouns,1582,0.195418,0.725636,4741.5,right;lgbtq;methodist;united;year;people;sex;lgbt;church;marriage,man;year;right;lgbtq;court;marriage;sex;pride;law;community
LGBT,RC,Feb_Sep,244,126,tokens,2133,0.156851,0.756304,4833.79,citi;ban;commun;state;new;methodist;church;sex;unit;marriag,first;one;law;polic;sex;transgend;church;citi;court;commun
LGBT,RC,Feb_Sep,244,126,nouns,1429,0.187415,0.762437,3558.54,right;lgbtq;methodist;people;year;church;lgbt;united;sex;marriage,sex;right;city;year;community;police;lgbtq;lgbt;people;court
LGBT,RC,Mar_Apr,225,207,tokens,2291,0.122327,0.805292,5081.52,ban;educ;bill;would;say;school;marriag;citi;transgend;church,would;call;sexual;church;marriag;court;suprem;case;discrimin;say
LGBT,RC,Mar_Apr,225,207,nouns,1532,0.135114,0.830243,3644.28,right;city;marriage;year;lgbt;lgbtq;law;community;sex;school,church;year;lgbtq;right;community;law;court;people;sex;lgbt
LGBT,RC,Mar_May,225,224,tokens,2325,0.128787,0.817431,5693.23,say;;law;school;commun;marriag;new;transgend;church;citi,equal;would;group;first;protect;peopl;bill;school;hous;marriag
LGBT,RC,Mar_May,225,224,nouns,1609,0.158306,0.812952,4421.89,right;city;marriage;community;year;law;school;lgbtq;lgbt;sex,group;marriage;year;bill;school;people;lgbtq;right;lgbt;sex
LGBT,RC,Mar_Jun,225,380,tokens,2989,0.151136,0.724981,8590.86,bill;sex;citi;church;transgend;would;marriag;say;school;law,say;first;parad;york;citi;month;pride;stonewal;june;polic
LGBT,RC,Mar_Jun,225,380,nouns,2117,0.189052,0.731552,6950.76,city;marriage;right;law;lgbtq;lgbt;year;sex;community;school,june;right;police;community;year;new;people;lgbt;lgbtq;pride
LGBT,RC,Mar_Jul,225,204,tokens,2393,0.141952,0.800582,5875.6,say;transgend;marriag;church;citi;new;law;sex;year;school,call;citi;new;marriag;year;school;pride;sex;peopl;transgend
LGBT,RC,Mar_Jul,225,204,nouns,1611,0.173273,0.797923,4462.62,right;city;marriage;law;sex;year;lgbtq;lgbt;community;school,lgbt;marriage;pride;sex;man;right;woman;community;lgbtq;people
LGBT,RC,Mar_Aug,225,177,tokens,2263,0.153581,0.766202,5835.95,would;say;transgend;church;new;sex;marriag;citi;school;law,first;one;transgend;state;new;law;pride;court;sex;marriag
LGBT,RC,Mar_Aug,225,177,nouns,1512,0.187586,0.776594,4460.03,city;right;marriage;law;sex;community;year;lgbt;school;lgbtq,man;pride;law;right;marriage;court;sex;community;year;lgbtq
LGBT,RC,Mar_Sep,225,126,tokens,2102,0.1569,0.766929,4758.59,would;say;transgend;church;marriag;school;citi;law;sex;new,first;us;church;law;sex;transgend;peopl;polic;citi;court
LGBT,RC,Mar_Sep,225,126,nouns,1379,0.190467,0.779287,3595.42,city;right;marriage;law;year;lgbt;lgbtq;sex;community;school,church;right;city;year;lgbtq;police;court;people;community;lgbt
LGBT,RC,Apr_May,207,224,tokens,2258,0.132613,0.796252,5565.91,case;;suprem;commun;lgbtq;new;church;law;discrimin;court,equal;hous;lgbtq;bill;protect;would;marriag;first;school;group
LGBT,RC,Apr_May,207,224,nouns,1574,0.155068,0.821157,4147.91,church;year;lgbtq;community;right;law;people;lgbt;sex;court,group;people;lgbtq;bill;year;lgbt;marriage;right;school;sex
LGBT,RC,Apr_Jun,207,380,tokens,2873,0.159706,0.697133,8430.18,sexual;say;court;sex;church;marriag;case;discrimin;suprem;law,say;first;york;parad;citi;polic;month;stonewal;pride;june
LGBT,RC,Apr_Jun,207,380,nouns,2068,0.193112,0.722885,6647.8,church;year;right;community;lgbtq;law;court;sex;lgbt;people,june;police;new;right;year;community;people;lgbt;lgbtq;pride
LGBT,RC,Apr_Jul,207,204,tokens,2247,0.15534,0.753562,5997.13,marriag;case;say;suprem;new;year;law;discrimin;court;church,women;support;marriag;year;citi;call;new;pride;school;transgend
LGBT,RC,Apr_Jul,207,204,nouns,1515,0.181833,0.759915,4454.35,church;year;right;lgbtq;community;sex;lgbt;law;court;people,lgbt;marriage;right;pride;people;lgbtq;sex;man;community;woman
LGBT,RC,Apr_Aug,207,177,tokens,2152,0.153493,0.766556,5540.83,marriag;say;law;suprem;commun;case;new;church;court;discrimin,first;one;transgend;commun;marriag;pride;state;court;new;law
LGBT,RC,Apr_Aug,207,177,nouns,1467,0.182535,0.767126,4203.68,church;year;right;lgbtq;community;sex;people;law;lgbt;court,pride;man;court;law;right;marriage;year;community;lgbtq;sex
LGBT,RC,Apr_Sep,207,126,tokens,1966,0.158513,0.760362,4554.57,sexual;suprem;church;law;marriag;discrimin;case;court;say;new,one;school;us;first;law;church;citi;transgend;court;polic
LGBT,RC,Apr_Sep,207,126,nouns,1308,0.184215,0.791757,3351.92,church;year;lgbtq;lgbt;right;sex;community;people;law;court,sex;right;people;court;year;lgbtq;lgbt;city;community;police
LGBT,RC,May_Jun,224,380,tokens,2881,0.140562,0.747818,7799.5,equal;would;group;first;protect;marriag;bill;school;sex;hous,first;parad;york;citi;month;;stonewal;pride;june;polic
LGBT,RC,May_Jun,224,380,nouns,2062,0.166685,0.750732,5993.33,group;lgbtq;people;bill;right;school;year;marriage;sex;lgbt,june;police;new;year;right;lgbt;lgbtq;community;people;pride
LGBT,RC,May_Jul,224,204,tokens,2293,0.138863,0.802723,5673.5,would;first;group;protect;hous;school;year;bill;sex;marriag,citi;year;marriag;;commun;pride;sex;new;transgend;school
LGBT,RC,May_Jul,224,204,nouns,1552,0.16488,0.789153,4171.79,group;lgbtq;people;year;school;bill;marriage;right;sex;lgbt,lgbt;community;woman;sex;marriage;right;pride;people;lgbtq;man
LGBT,RC,May_Aug,224,177,tokens,2191,0.152567,0.772889,5736.57,equal;group;hous;would;marriag;bill;protect;peopl;school;first,one;transgend;state;law;pride;new;court;;commun;marriag
LGBT,RC,May_Aug,224,177,nouns,1501,0.179646,0.779087,4245.82,group;lgbtq;people;marriage;bill;school;lgbt;right;year;sex,pride;man;law;year;right;community;marriage;sex;court;lgbtq
LGBT,RC,May_Sep,224,126,tokens,2008,0.1568,0.763283,4789.15,first;group;peopl;marriag;hous;sex;bill;lgbtq;school;protect,church;polic;peopl;citi;commun;law;;court;transgend;lgbtq
LGBT,RC,May_Sep,224,126,nouns,1351,0.189699,0.766499,3529.55,group;people;lgbtq;school;bill;year;right;lgbt;sex;marriage,church;police;year;people;community;city;lgbt;right;lgbtq;court
LGBT,RC,Jun_Jul,380,204,tokens,2861,0.137666,0.800156,6950.63,school;say;first;parad;citi;june;york;polic;month;stonewal,world;women;man;support;call;citi;marriag;school;transgend;sex
LGBT,RC,Jun_Jul,380,204,nouns,2074,0.166387,0.81395,5486.47,june;police;new;right;community;year;lgbtq;people;lgbt;pride,lgbt;pride;people;sex;man;woman;lgbtq;marriage;community;right
LGBT,RC,Jun_Aug,380,177,tokens,2778,0.145694,0.781513,6728.76,school;say;york;parad;june;polic;stonewal;month;citi;first,school;month;first;transgend;one;sex;state;law;marriag;court
LGBT,RC,Jun_Aug,380,177,nouns,1973,0.176704,0.789822,5311.86,june;police;community;right;year;new;lgbt;lgbtq;people;pride,man;pride;law;court;marriage;sex;right;community;year;lgbtq
LGBT,RC,Jun_Sep,380,126,tokens,2652,0.165438,0.766964,5843.27,school;say;first;parad;york;month;stonewal;polic;citi;june,one;school;first;court;church;transgend;law;citi;polic;sex
LGBT,RC,Jun_Sep,380,126,nouns,1874,0.195097,0.776792,4427.57,june;police;new;community;year;right;people;pride;lgbt;lgbtq,church;right;city;community;people;police;year;court;lgbtq;lgbt
LGBT,RC,Jul_Aug,204,177,tokens,2206,0.143167,0.802928,5084.85,call;citi;marriag;peopl;pride;transgend;new;sex;lgbt;school,one;transgend;state;new;sex;lgbt;court;law;pride;marriag
LGBT,RC,Jul_Aug,204,177,nouns,1498,0.173306,0.815863,3833.54,lgbt;right;community;man;woman;lgbtq;sex;people;marriage;pride,pride;man;community;right;lgbtq;year;law;marriage;court;sex
LGBT,RC,Jul_Sep,204,126,tokens,2019,0.146537,0.803882,4229.98,citi;year;transgend;school;sex;lgbt;pride;'s;new;marriag,church;year;sex;court;citi;law;transgend;'s;polic;lgbt
LGBT,RC,Jul_Sep,204,126,nouns,1340,0.176223,0.791684,3113.49,lgbt;marriage;pride;woman;community;people;sex;right;lgbtq;man,church;right;city;community;police;people;year;lgbt;lgbtq;court
LGBT,RC,Aug_Sep,177,126,tokens,1915,0.145915,0.800167,3942.89,one;transgend;state;new;law;pride;court;lgbt;sex;marriag,school;church;law;court;transgend;citi;polic;peopl;lgbt;sex
LGBT,RC,Aug_Sep,177,126,nouns,1249,0.166757,0.813427,2772.06,man;right;sex;lgbtq;pride;court;marriage;law;community;year,sex;city;right;community;police;lgbt;court;people;year;lgbtq
